N,P,K,temperature,humidity,ph,rainfall,label
26.683492363678518,76.66245486494164,77.76008509379903,19.718841619290345,15.484871681674736,7.903013252232767,68.65814271679537,chickpea
32.26449020803681,63.877697344676996,24.4624296760503,34.29914030636144,34.296374603447745,5.821944919006092,177.81388147847682,pigeonpeas
79.3965388675098,60.765568679628856,37.899520066814596,26.678708063339677,84.67133298023406,7.156799369927455,187.52363911337065,rice
28.28043891035176,52.661841615042015,49.458378185557656,44.15440824153364,92.98361477177914,6.700974507829253,209.76174787095476,papaya
46.16778602530078,8.003638735081555,7.362957055287143,24.48461849056532,97.28210942523955,8.038085211815956,102.55340214305798,orange
34.33167563162325,22.072325020520303,11.499438488664046,31.538192998997,87.83707335018053,6.5381506436982555,118.22554804014484,orange
39.56433755192515,39.60831288298861,14.366908006212338,28.731966190459836,86.44530238538142,6.059316326264922,44.77493843997044,mungbean
34.52767434618929,77.04976501073995,16.788684880827798,25.46953990648452,66.60206617886874,6.8460413792963415,46.734370391535,lentil
36.817869734034836,72.3119958430097,16.98876563338267,25.204051115206305,62.35170047563908,6.970424205586138,60.87264271686681,lentil
4.274650105544888,138.05798938000424,205.0,19.79670947298488,86.70195768469017,6.094947993802836,72.86568206106563,grapes
35.08145815726028,137.53842883306726,205.0,11.635706716175573,78.32556526968767,5.45307494150695,86.82238847270787,grapes
79.01729424584333,24.357051587482317,48.430835572116585,30.266847467643096,93.18778644766796,6.094063045554342,28.62602837709281,muskmelon
113.00483826680963,51.476399788085985,17.06016812208399,21.607051028484506,78.20777145922509,6.279000009255949,70.50545498109314,cotton
35.0,64.0,78.0,17.92845928,14.27327988,7.496645259,85.37378769,chickpea
108.82577897935045,69.60744327694486,56.43968562770896,29.212492527870776,81.65961615310856,5.911865549878008,111.7613634511897,banana
19.588493604738325,74.7026399923254,23.767458261623286,32.93874304440701,65.67548619237985,7.245054108729439,78.24176996013982,blackgram
17.0,29.0,26.0,26.14162144,93.28415295,6.071897347,195.4115025,coconut
41.646845022748884,20.08604041440817,24.057042819422627,30.850040780615252,50.23023255936352,5.6409255663917675,90.47261552477232,mango
17.389746435007506,25.046826337278357,38.60074905660734,27.895609273684574,94.6589640235987,6.4111785446331835,219.86505214051704,coconut
10.926629081044336,76.36267199813685,13.98916475927361,19.793165916358003,61.82239858098072,6.7515196433383124,53.865964055551984,lentil
74.6183125286447,42.5178702410547,42.57684987109102,18.208796903407993,82.33528027330414,7.16300183196188,192.10940474128893,rice
94.0,37.0,41.0,24.7634518,87.06071115,6.4635387070000005,179.1630865,jute
31.0,25.0,38.0,24.96273236,92.40501423,6.4973666770000005,109.4169192,pomegranate
3.6553504791981015,64.36231054328053,22.818195942838823,15.49939212242141,20.313810886371602,5.497210221981853,122.74568244164402,kidneybeans
18.00856674476828,29.379987096406214,29.026239230139737,28.093528173931315,54.55928196523352,4.714277758789564,113.62755875272794,mango
23.84207677302946,40.02089685349599,23.904094472653483,27.77559280068104,76.62156464686,7.0874480077765805,52.98556616476864,mungbean
56.2149453501058,76.52516808624455,14.94674159048802,30.80387655095918,63.23156516301958,7.454549417252712,67.25075658339696,blackgram
0.0,25.99217832209667,36.3919029972928,24.918458779402457,87.69288191324381,7.190326694450342,92.22959803640484,pomegranate
16.0,18.0,26.0,28.43647052,91.81320717,5.568365926,145.54144130000003,coconut
17.992163374330826,18.045710481481834,46.39098595765902,21.634997054005016,86.3534922347754,7.086187740966024,98.9432876559629,pomegranate
0.5861122676590678,18.120291449631175,46.16015617723589,19.57327880152075,94.23662681159463,5.830221137487647,101.99967401294096,pomegranate
31.0,58.0,15.0,28.31886863,60.19461399,6.167855382000001,45.36521251,lentil
110.85093620358208,21.861875981169984,59.57682575156894,26.26230713686465,89.93891450940815,6.966711926407256,94.10012513986128,watermelon
104.32024913690417,3.260454035689576,54.21136992416932,28.226893266679948,81.2844953169794,6.343621962924671,45.47218363605752,watermelon
115.52786404971499,33.846559922956644,29.052609290427924,29.225229850154758,50.157862807797464,7.004981849846135,106.93758979930715,coffee
32.00232440072834,56.05706114578894,14.797941647022487,28.635969810355657,83.7682287542333,7.272711374780666,42.578451095719444,mungbean
93.0,22.0,48.0,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon
10.0,59.0,22.0,28.60901145,86.99495766,7.1556850160000005,36.94616965,mungbean
6.317211563711914,75.63678660613616,22.558712333114322,25.463777641228347,27.417816012159573,5.708125364093694,81.05770703198394,kidneybeans
116.0,36.0,25.0,27.57847581,58.52534263,6.172090205,156.6810374,coffee
0.0,141.76727907226189,188.00089036265126,26.903713645749434,96.07813754785971,5.461978185594892,113.76042296874186,apple
17.62335931242238,66.37881870153768,16.086960964378832,35.90454162836881,65.33247244704283,7.542918873455833,97.62108943222879,blackgram
47.38020325718358,77.97734932241785,28.741976716647848,29.354787031385083,72.49793405523329,8.004284929882482,72.35882093035404,blackgram
98.1523319820877,45.33931346660236,20.65681175125689,22.047554236241655,77.98660096328601,6.543275607926999,81.8850996920858,cotton
83.01491978527642,80.14723767145328,35.02125050350143,30.4135876080648,76.66747979073565,5.582816953252392,109.53465733882382,banana
1.8088977914274869,39.2750092101747,21.046496303116665,27.663025832662147,81.02941693696621,6.486522800344143,47.51181200728826,mungbean
104.44930586913881,45.44501801730783,34.122929645761815,22.364526572911124,82.10914995126323,7.503041971725634,233.05488991088563,rice
23.897303542354035,37.498574599003675,24.759584961747148,26.87679851357539,87.48881255155358,6.817917247519682,29.752097936912875,mungbean
28.939196902149924,65.2831577943337,80.0909011454359,19.89197710755183,19.557141317051858,7.439605220585376,58.71548005990049,chickpea
16.06160674705364,61.806964814309765,16.06005344778365,14.493142573635854,20.690389719321388,6.197022090465552,108.49577716353849,kidneybeans
98.66083219724234,43.9868118044084,32.1397984279161,25.992890881301776,56.531259817846454,7.3095591916873195,156.2586756172185,coffee
6.278064546399633,51.95048333803861,23.06393481704813,27.47268296539869,91.51181839436484,6.127414645560271,43.529206000856924,mungbean
56.71005947776969,45.11633472470048,20.985706265167625,23.911089025245385,68.12205096663517,5.727578580098176,53.5620851511732,maize
89.21316982746883,19.61574607333837,33.567300632901095,27.908830631102344,86.8116140292501,6.114360167700342,46.12332428210155,muskmelon
0.0,19.37822930479662,11.636731147099121,17.653609279802705,94.30878886539979,6.266642956473311,111.7968966058929,orange
108.44458249365653,19.36131603614539,62.515572433586264,30.77623279563494,92.706239124272,6.703986615201242,25.038533547463363,muskmelon
13.100393043222514,75.0209808000846,25.268606028919905,30.033390663340267,69.00939930845968,7.3363640919281625,37.23005220317373,blackgram
16.941114962457277,72.92752153047164,15.094774938093906,31.543542753166882,65.50471764498661,7.199256254325322,64.68709409067537,blackgram
93.0054469138906,22.243253092721023,50.096901999829875,28.924235214395452,90.42098128572816,6.105441588352811,23.132949487198463,muskmelon
96.24772102703415,7.607852762879343,38.603521335174264,27.16749320401758,81.31040516588298,6.834433866229616,81.02257168279061,watermelon
116.45247199461608,86.9558522733513,50.21060454558631,27.05782025039719,82.91397690417845,6.111875093699001,128.10930510257572,banana
11.188960602379833,72.38251372828267,16.277516564077082,26.09811178495699,25.049663412449256,5.936799291787257,78.76942806561148,kidneybeans
36.495151207493585,138.04856547796905,186.01231805735424,15.301106133318477,78.05489251610379,6.34288359007057,56.11081348875095,grapes
22.545324282852754,66.20985302298169,79.4933415180927,17.432988712732783,18.874387774281853,7.300421992662658,78.69347130335191,chickpea
122.39412212705261,42.68786897513981,19.16905837251161,22.974088322120675,84.59010417796216,6.5834625440394055,103.88794370474874,cotton
43.0,68.0,81.0,17.47809436,17.93253975,6.761599706,78.92060234,chickpea
124.97795119174764,18.200780633066884,28.104825695207516,24.649921390428084,63.142743593092696,6.810168277144979,121.5424685709688,coffee
27.254072207625182,19.782727831526,35.75409703051989,34.1148688659757,45.712241038941244,6.359719655476936,79.8964573744888,mango
43.48975300964041,71.57150471401603,12.92729044484028,30.504211899893846,65.90155125804488,6.938886866206967,188.26850317078046,pigeonpeas
9.726425420166663,19.310662412297,25.12252256363547,27.584206579554333,96.71592327810988,6.015266213558519,152.65034860682934,coconut
0.0,73.32475842325817,16.8904311563783,26.60518519265416,54.78337049270149,6.085545602435611,107.27278489554845,pigeonpeas
14.156106405276052,122.16885873494783,201.81757851995764,13.812047735534703,82.94924423038331,6.438383659775756,58.13028326610702,grapes
5.989362252383666,53.053227840136024,23.201345348688122,18.73889023936563,21.86005402779989,5.975811044757309,140.32517970682923,kidneybeans
28.735875253513637,60.945403810985574,21.170412533603105,33.557659427630725,71.89247465696738,7.354426492662326,61.14104547769382,blackgram
111.95417599663286,41.77665350540032,32.79674792408934,28.383613582764788,65.30463817131191,6.596270452708199,130.9688273527067,coffee
34.336786745776614,65.91487517771782,92.04735394847563,19.673121859873305,22.46335737367895,6.893138828920024,76.92784999519561,chickpea
22.722179718028052,19.34905890394752,30.93642483444456,29.99338709164813,51.62964956755704,5.203724079763754,84.4184083220802,mango
35.7930754127986,35.60628532007518,19.953473351834464,28.89446375584172,56.389557733826656,9.114513813588754,10.0,mothbeans
91.03833465684224,73.11568445125816,55.20362867945932,25.922227535348686,81.63526998471708,6.045188372965592,85.67615427292156,banana
81.40698262893925,28.171047948186615,43.63189147203642,30.106590585446604,85.34777845019025,5.828514497488294,25.42821428346108,muskmelon
11.197279548647694,67.89126140269464,23.276953661156657,19.84704510287554,65.6104942425164,6.082730729700931,179.42580835357958,pigeonpeas
0.920302139889718,47.499349750088406,21.855255562102293,28.414013884660477,62.81944486990589,4.159210618578623,61.700274075917015,mothbeans
36.027659074412526,59.300043550468814,84.1292741644574,20.550459240399146,19.721122627862727,8.929283945807654,102.09584149449962,chickpea
38.63246535144819,126.85294575293007,196.889524128879,22.25380671613843,83.53510768207596,6.549509368696463,36.06457037867895,grapes
32.0,57.0,22.0,28.6899851,87.50436797,6.769415887999999,44.56598352,mungbean
52.417199370889236,66.90758184607253,78.94621882541534,19.512942857242944,12.169523511048364,8.68077942565622,98.9041618595667,chickpea
1.1589268719121102,29.92470946381071,24.02134848896683,28.245767613549493,42.05679259120136,6.00879441783073,95.99134686807498,mango
37.878699077480626,11.16151763971283,37.700042892836876,30.694635579491422,44.574407699093314,6.509818062170204,65.2898917779891,mango
20.788186047048573,144.8425778822566,198.03741978128014,12.44466231916154,85.777802995136,6.282031335651044,89.02449813676536,grapes
40.460601102415296,81.89169350125127,21.754253505226913,21.590272761841344,60.83411819111487,6.171949022624135,33.74671106990258,lentil
34.08964779349678,5.758022543787898,23.816224058435132,26.08699395056194,89.24857541753208,6.498142340172615,214.201853236451,coconut
96.4139254553438,53.427647308953695,34.96855714166291,21.98572711064946,87.27804373648397,6.812754322807956,181.238359203076,rice
113.37425466861441,17.937450730300373,52.710301558893626,23.903048972517855,85.69364648937356,7.10063560266325,52.84637130540509,watermelon
22.511065446703995,75.22935824746814,18.03335505848413,18.362355394219055,21.213364778347657,5.250975472310385,59.824271476484284,kidneybeans
58.03926656858751,66.56891093072424,18.087646953420062,32.41580646566731,73.42411568432897,8.016430767940482,86.34060134643651,blackgram
0.0,66.78009437125053,26.665063617662913,30.7442571078044,70.48865837968626,6.45589342089921,83.18331685653722,lentil
27.546357185772113,49.54909723477288,18.107822952007318,26.042531090584024,83.43689753515838,6.197998877247483,57.083390856740564,mungbean
37.698219771657946,1.6000849313832255,21.464518394691638,27.96883591937789,93.20232592140425,6.123173471074202,166.27447211338827,coconut
34.48967384722606,135.46404337305523,203.07903478941398,22.534023032621302,99.0,5.862522714938933,120.2236552850499,apple
110.60527872450305,57.183772846226105,21.028059133641925,26.65215867887781,78.45397151077012,7.32165696119443,76.29638829719835,cotton
51.717310951114804,47.370025379758324,52.565023553766345,30.61497531910366,90.59519988378258,6.5203587980625155,181.8103211344191,papaya
26.78473295768289,50.764003708462354,43.91315396905546,38.69851669710394,93.22154911199435,6.875563601407944,137.9347790345215,papaya
84.10938467853987,10.605808100670629,51.73770084740256,25.301676806615784,86.80279574733555,6.413036787882281,39.267646076206816,watermelon
6.07628542375119,66.53602410206562,16.597821076444742,28.905810852251957,59.481841798965846,7.3117755380746425,41.77024412976145,lentil
76.0,47.0,42.0,20.08369642,83.29114712,5.739175027000001,263.6372176,rice
1.6004702717886823,11.27147235040081,9.690283270415206,10.463281171072872,91.27487908462687,6.887341775652987,111.70849782377435,orange
118.43004142644243,34.81771498405616,25.11378405127444,25.094084007006593,59.46233900221793,6.100979865831388,168.9736030405671,coffee
121.4667561322553,89.21305558525752,46.52838685458177,24.781094558726245,78.25509870062156,6.419745859197935,108.32722894487264,banana
16.337572212783062,3.579483676583673,41.71259543595317,18.796586372209646,86.91630656371548,7.294412033170544,126.31195101751916,pomegranate
65.58605858301313,37.431321493669635,14.187621899492623,21.081314348809226,67.6652070459285,6.152762588822217,81.27426087765922,maize
127.53716817213594,52.770195838224815,18.050190743899723,26.48819886510197,72.47713093709166,7.878529086367963,77.56928740030344,cotton
118.76887526911531,52.998921112888134,8.816789132554543,25.16457263332643,73.36530641505317,7.258753277174851,97.63649926362552,cotton
21.543428433473494,32.56638067878313,19.446786082524163,31.72414373969453,92.96184186146453,7.170489852116672,70.39152684776246,mungbean
79.49515952565626,51.70287603308628,48.155010550057824,23.885028007621095,74.83375445471485,6.378553401205894,170.20325545039412,jute
83.54828145507648,5.278341918685239,56.82392638925016,21.86995933535353,83.5405172935405,6.004442478235019,13.438124014306545,watermelon
16.69523602780285,63.703918249619456,78.4740339040863,15.888257745639532,10.0,5.897909061657487,43.658271641972604,chickpea
94.2852635524083,60.97723927291584,33.61262993127294,24.63314703371529,77.7034473542684,5.896198870112656,280.8530410197066,rice
92.4269705526337,23.49202809040988,54.33810806108462,25.31626278511219,81.70141474500326,6.696588115652236,56.62672417663002,watermelon
55.994871560841005,53.50420230732005,51.60230834200363,26.85976574539367,95.23720224255943,6.434906866915979,115.04556011407983,papaya
30.793763400924377,68.50860651211359,15.381212248788476,22.039952198905613,23.414763774385158,5.69029836605794,116.90446046097442,kidneybeans
97.85614706582902,42.26290689095473,22.957437956716404,22.643634969476604,77.39543602229485,6.370204332498729,73.44750697301014,cotton
22.76520531856241,25.967330950012173,46.08313317681724,27.737004977387134,90.13490487179918,6.090201372634645,108.50388058484859,pomegranate
69.68853298375547,45.3991182298861,45.708990581103556,23.586480965022993,79.29338933370612,4.743365590487043,250.58326804297357,rice
89.67423859034228,0.6282129402282992,50.45815754327979,28.737679217749832,89.31359074827598,6.216052242143683,24.962969313502366,muskmelon
27.15809339453999,59.71433587483218,16.01869227622396,15.682921374743495,27.32931865236477,5.386481875430897,107.37529260809231,kidneybeans
100.72013816597095,48.4983371592669,32.18593791279494,24.896052633925745,52.751996037115504,7.318198932018145,181.93216513692008,coffee
30.015541786659472,7.687043729215141,36.18426180357406,25.917123994481273,91.45583653268653,6.0751813529230025,125.44763118314384,coconut
21.91006078334249,5.173172295128956,42.36175490905723,23.427546284183055,92.48413454851608,6.904222233811127,116.12357744003167,pomegranate
90.7452166192336,35.09388259699217,40.32006332500678,21.17324225808936,80.50934336329028,6.125131002708912,305.0531076451116,rice
19.721468037315454,21.036469358596257,9.384876714773096,22.67799437396138,92.81042108436445,7.298086216810135,97.9723607384397,orange
35.1563509512285,64.51479432918065,13.901848037422287,19.586400352210106,19.96872657372428,5.878480884963411,117.51581185810957,kidneybeans
77.93321758169336,37.29125728759361,25.79511637039284,23.59660073051839,63.75482095234482,6.922571461709022,126.0383255621096,coffee
77.35514797945275,37.81889476446926,31.715760529313,24.973300907489776,83.23649248396394,7.37355133624419,204.138609110058,rice
0.29589193167022865,28.926229939423663,44.56442663411385,23.866390544670164,94.91885363125951,6.4039809308705316,88.24562363135831,pomegranate
18.79300314430527,43.51902710113251,21.892378028036102,30.020245484042686,90.8339352179887,6.893333882826422,54.364960608204306,mungbean
10.002773033409245,65.9368760147711,21.587857174405077,24.52821725373404,13.57243800350421,6.0255286446326295,42.37264722189045,kidneybeans
54.7056063867267,65.47347631363807,22.073770726512546,31.93398418586754,72.55214642096726,7.525197767434285,91.69733248682788,blackgram
62.22975212376,50.488209642475674,53.41967357600519,25.006989579320106,91.33608089060537,6.933467721369344,122.42344599807488,papaya
33.16240478265086,66.10507014798176,41.68602735521698,44.46941196584869,89.01347049156678,6.684750153104201,218.29489498998532,papaya
22.32073561271869,74.10455995523546,19.509767925279803,25.644120926582332,61.752141669003834,7.00318423393058,54.93090933485067,lentil
14.14733718232375,49.83043030605162,20.20397535220083,27.253443258781523,46.53263320704773,5.529523200915075,48.262892344890645,mothbeans
105.79144249686304,88.42146237016043,55.313367657360985,28.663782589507854,79.29571155435995,6.315633527711212,71.04364866183431,banana
11.0,45.0,19.0,28.70012137,44.359648,3.828031463,44.11622138,mothbeans
38.74048212585654,4.812136773309648,14.832310514209253,19.249461239207044,99.0,6.743695862879164,93.32736899056505,orange
22.054605000676776,12.221164280671024,31.62770777440919,27.273845897005682,96.61525853333139,6.513775478268263,149.04062620344862,coconut
42.630961102718956,130.68601895041985,201.74569500464725,16.286524253416083,82.36177276957721,6.523271016197286,40.77167681338888,grapes
67.42257773024458,58.471904351576654,37.97328393951051,22.966187529558887,80.10413260023303,7.3838327165099535,226.4053523618323,jute
76.04115568718642,61.52285795552101,21.848710342083635,23.48706728630323,53.11285702188915,5.665067973398315,115.40030347516404,maize
38.610924609077514,69.6761629565898,15.197267108749234,21.277500068683473,62.14644698511108,6.2085900231270434,51.4645433401706,lentil
53.94114937941878,61.09309894792652,45.765751410440984,35.52195480255404,92.77864278334549,6.760263597919359,183.05006723239333,papaya
31.91827232423151,75.24981406775925,18.88967043898728,27.757092311126897,63.318738526950796,7.2553955429727734,83.99909903290092,blackgram
22.89454042207801,58.23832286364944,15.437896915779813,30.29300180115333,67.48533109114554,5.11970848313544,132.59946175902775,pigeonpeas
109.69228233522402,24.070667691898834,20.241549281965405,24.039343049228858,55.21739160809923,7.12910308216141,183.27156058515394,coffee
35.42637945907188,5.916783696630846,3.2358907587853665,32.34386234419418,88.7580869531154,7.375668857850087,95.57199116279963,orange
18.912783722101473,76.70540077685212,32.10311529193832,16.515915439628472,65.5872465708875,7.791840156451485,25.87360053081825,lentil
108.65091070597408,60.31302657061611,18.68199435740125,24.34296021176183,77.81750337268424,6.177443215032559,76.92198585920283,cotton
96.20132176692552,24.250779229731766,36.543630093212144,25.463136847061122,62.55021398871393,6.155172199676651,180.34784392499208,coffee
36.42846381434844,76.80684780575865,15.014836345538802,30.30123127854138,59.92266447632184,6.5788777578910675,48.29723387710844,blackgram
120.90580561820748,58.870232015466655,24.93084701153306,20.701562574079922,80.49347993452352,6.204930465588931,66.52439783927852,cotton
140.0,39.73586442723563,12.437600398112643,21.393187551083045,75.6400669468849,6.2984001570586265,100.25818568171138,cotton
40.43812532896995,10.731653717296448,8.550501725536037,21.556800063284633,95.10927659632819,7.686635951760416,106.5170676408132,orange
39.537428454986035,65.64767215371103,26.248154937705515,32.191046561663995,56.228919474236555,7.574390876326908,67.4021750878116,blackgram
107.08467263462602,28.760690370186484,53.710657388542494,27.807712391597786,93.74415281588355,6.298789474172017,26.00094486029365,muskmelon
54.37870191593724,64.14087004109356,17.340933714874886,31.778647895674204,61.175352973274926,7.010109851543533,21.811065740554533,blackgram
9.063795367963122,119.74677818537319,203.12768653771425,13.370410647943123,83.08446362738117,6.138613595150769,44.17876236901009,grapes
10.479504939412722,137.2946768447112,193.04779114725093,43.528499892929844,82.29380565901282,5.864643917278789,91.08346496239889,grapes
26.76673642422083,65.1080390056705,22.518767093576795,16.56465120146392,45.54930661531476,5.513457503304458,144.14667415816422,pigeonpeas
137.59377857669375,37.24929669622082,16.582978307479344,24.982943469833693,77.45863466427797,6.791787745000554,71.73942400664075,cotton
96.87822265084397,23.097657347530127,49.621139374052454,29.368966544848725,91.18689652393525,6.163902715462782,11.359701511251126,muskmelon
97.9611946318135,7.764149581243727,54.74115370069053,23.08586881085015,82.57695999295684,6.331047865696468,27.762281396212305,watermelon
0.0,76.77000678696709,29.45869146420462,36.909166382883924,54.3104455423699,6.086289859176332,136.6898211851556,pigeonpeas
95.40546000629338,82.64555860751658,51.94747224380723,26.78373853334701,80.78374137155714,6.3371363901261155,102.31482312210284,banana
131.90927741471165,27.35755571540071,55.03846356414698,25.967619237084314,95.55888934392067,6.50785656860953,40.72976964642411,muskmelon
19.278245345267177,5.394820156711269,9.37386057578308,13.578277942027915,89.93010579344846,8.128523853300198,122.79515259551468,orange
115.80542233508444,12.103845769025723,50.011305868804385,24.0009074997076,94.71597006687067,6.916201749265581,23.11838121476671,watermelon
36.04447456129049,28.79264878966673,40.76998709375676,25.608403111960943,92.790550229439,7.320936136474134,111.74655026465818,pomegranate
77.0,36.0,23.0,24.71417533,56.73426469,6.648725327,88.45361858,maize
117.20759397704832,81.93695365401868,60.60302242909185,25.59250669542774,84.20889526732311,5.893071053816586,112.22637284025969,banana
13.546741246615452,4.094515566897095,10.989257732095798,16.290423179618717,96.30560122229798,7.947861156879899,104.97909013755395,orange
92.65570695516972,35.445804072826185,20.228195861721893,27.239611789997383,59.61242240793841,6.18732138613043,178.67152641070436,coffee
106.09568277945883,36.36630442743954,24.609521505968313,23.901582121880004,73.77288976464503,5.86525342936695,65.99507335859381,cotton
25.856006511221246,55.786111072531654,20.315052553675685,22.83529637829548,63.96940278586519,6.728837376485162,71.51587269131034,lentil
1.551465878130356,129.67491108035844,200.51590918615537,25.67453045219464,90.86650797169108,5.901018153052304,114.14732961680129,apple
83.82079411910053,44.16678748566254,46.65134186032134,24.800740971775337,77.8414285988457,7.398945882397131,190.6451204876701,jute
115.23407317011943,77.97577997147945,53.681045109609755,25.252394496648765,84.41146125021666,6.231470440811341,94.88755006624865,banana
140.0,34.560365374235865,29.192173484336912,23.729997508342535,82.31340995381626,7.643375191950898,82.75233784167435,cotton
21.93350165781693,34.324955376149546,15.707027874385943,27.849827993000613,44.51465286075105,8.625660163270757,70.87021747199029,mothbeans
75.87250571711448,51.58575329280236,48.61550205567693,39.05851957119253,94.47175888942272,6.797641076389508,179.48373962744384,papaya
